,ID,Title
3902,52432,Use entity class attributes for acer_projector
3903,53158,Add new electrical unit constants (mV + mA)
3904,54095,Add fire tv DHCP for nfandroidtv
3905,53698,"Integration. Add device class, last_reset, state_class"
3906,53684,Replace in-place lists with tuples (1)
3907,53783,Add vscode task code coverage
3908,54570,Fix tplink doing I/O in event loop and optimize
3909,54795,Add support for logger info in fronius integration
3910,55366,Use EntityDescription - ambient_station
3911,54986,Add known devices to USB Vendor / Product IDs
3912,56544,Refactor Growatt sensor types
3913,56757,Fix honeywell connection error
3914,56734,Optimize _get_states_with_session
3915,56993,Change precision of Nest sensors
3916,56973,Fix Tuya v2 login issue
3917,58798,Add entity categories to most NUT entities
3918,58807,Split wallbox sensor type and number type
3919,59205,Add unique_id to the statistics component
3920,59649,Add support for property attribute shorthand in Fan entity
3921,58964,Prometheus to support input_number
3922,59723,Bump httpx from 0.19.0 to 0.21.0
3923,57091,Disconnect websockets after token is revoked
3924,62712,Refactor enum zwave js tests
3925,63682,Fritz: introduce wrapper.py - part 1 (sensor)
3926,63669,Add DSMR config options for EasyMeter/Q3D
3927,63011,Add device to Wallbox integration
3928,63069,Add configuration flow to Whois
3929,62828,Add zwave_js.event automation trigger
3930,63361,Additional MQTT light command templates
3931,62748,Add type hints to google_assistant
3932,65926,Initialize AlarmDecoder binary_sensor state as off instead of unknown
3933,66846,Add Pure Energie integration
3934,66851,Correct state restoring for Utility Meter sensors
3935,68036,Universal media player: ordered states
3936,69491,Improve typing of deCONZ diagnostics
3937,69261,Migrate homekit_controller light to color_mode
3938,69800,Simplify AsusWRT config flow
3939,70529,Use ColorMode enum in philips_js
3940,71015,Prevent sqlalchemy Transparent SQL Compilation Caching from filling up during purge
3941,72030,Add presence detection to devolo_home_network
3942,71637,Prevent duplication of statistics metadata
3943,72748,Use DataUpdateCoordinator for glances
3944,72680,Links to Esphomelib.com is changed to esphome.io
3945,75729,Add Leviton as a supported brand of ZwaveJS
3946,75852,Refactor and improve anthemav
3947,103129,Bump reolink-aio to 0.7.14 and improve typing of Reolink
3948,74569,ElkM1 bump lib to support Python 3.10 SSL
3949,74655,Add Plugwise number platform
3950,74825,Prompt user to remove application credentials when deleting config entries
3951,74811,Add option to include attachments from remote URL to Discord notifications
3952,73596,Remove invalid type definitions in zha
3953,73684,Split timer service for Sensibo
3954,77946,Use new enums in cast
3955,77744,Support announce and enqueue in forked-daapd
3956,76384,Allow parsing to happen in PassiveBluetoothProcessorCoordinator
3957,76759,Refactor LaMetric integration
3958,78399,Correct return typing for catch_log_exception
3959,79691,Add re-auth flow for OpenUV
3960,79587,Add unique ID to fitbit
3961,79806,Add device registration to the Nuki component
3962,80084,Remove YAML import from coinbase
3963,81034,Improve MQTT type hints part 8
3964,80856,Add API key validation for Forecast.Solar
3965,81821,Align implementation of the unifi update platform with the unifi switch platform
3966,82328,Google Assistant SDK integration
3967,85892,Add support for streaming (push) history
3968,84186,Less tasks when receiving SSDP messages
3969,84678,Use built in polling for litterrobot update entity
3970,84805,Add mV as a unit for voltage and enable conversions
3971,84931,Fix DST handling in TOD
3972,87425,Add type hints for MQTT discovery tests
3973,87568,Add support for select entities in velbus
3974,87970,Keep task references while running
3975,87914,Fix goodwe text(enum) sensors device class
3976,88342,Add ZWaveDiscoverySchema for Merten 507801
3977,88956,Bump requests to 2.28.2
3978,86621,Add OpenAI integration
3979,89557,Deduplicate entity_id in the states table
3980,89832,Bump screenlogicpy to v0.8.2
3981,89349,Add SharkIQ EU region support
3982,90691,ESPHome voice assistant
3983,90568,Refactor vicare config_flow tests
3984,92363,Allow exposing entities not in the entity registry to assistants
3985,92223,Add zwave config parameter entities
3986,92547,Bump Roborock to 17.0 adding device specific support and bugfixes
3987,92824,Move yaml configuration to integration key for command_line
3988,89592,Add HTTPS support for Fully Kiosk
3989,103285,Add the todo.get_items service
3990,95027,Support Tuya Air Conditioner Mate (WiFi) - Smart IR socket with power monitoring
3991,95575,Add humidity to NWS forecast
3992,97586,Add zdb5100 light to zwave_js
3993,96329,Scrape refactor to ManualTriggerEntity
3994,96361,Migrate Z-Wave services to support translations
3995,96492,Ensure async_get_system_info does not fail if supervisor is unavailable
3996,96392,Migrate input helpers services to support translations
3997,98086,Add Envoy enpower sensors
3998,99471,Reduce overhead to retry config entry setup
3999,100281,Use shorthand attrs in iaqualink
4000,104007,Enable the use of non-encrypted token in Nuki
4001,86026,Add temperature to the light color mode parameter fallbacks
4002,105009,Remove device from known_devices upon import in ping device tracker
4003,103263,Add init test to Blink
4004,104181,Add better error handling for Roborock initialization
4005,105766,Add MQTT valve platform
4006,103400,Add Tami4 integration boil water button
4007,103323,Update stookwijzer api to atlas leefomgeving
4008,61719,Cleanup tests for lcn events and device triggers
4009,95179,Add support for gardena bluetooth
4010,90945,Voip integration
4011,108730,Deprecate legacy Proximity entity
4012,108048,Add super chlorination services to screenlogic
4013,108902,Add check for valid initial_suggested_unit
4014,105461,Add fuelcell gas consumption sensors to ViCare integration
4015,109002,Add Traccar server integration
4016,111262,Subscribe to Traccar Server events
4017,88655,Add statistics keep_last_sample option
4018,109080,Enphase Envoy refactor and extend diagnostics
4019,112256,Deprecate cloud tts gender
4020,111297,Allow Humidifier.current_humidity to be a float
4021,46081,Handle missing value in all platforms of zwave_js
4022,37713,Add ozw support for single setpoint thermostat devices
4023,111830,"Follow real AtlanticPassAPCZoneControlZone physical mode on Overkiz (HEAT, COOL or HEAT_COOL)"
4024,123148,Improve test coverage for nextcloud
4025,115112,Enable Ruff FLY002 rule
4026,112714,Add tls support for fritz
4027,111177,Deprecate relative_time() in favor of time_since() and time_until()
4028,115918,Bump fyta_cli to 0.4.1
4029,116893,Migrate Tibber notify service
4030,111152,Add climate platform to microBees
4031,83463,Remove doubtful repairs issue from UniFi Protect
4032,117922,Make Recorder dialect_name a cached_property
4033,118092,Make mqtt internal subscription a normal function
4034,110062,Add XML support to RESTful binary sensor
4035,116391,Fix Sonos album artwork performance
4036,119326,Add support for Switchbot Lock Pro
4037,117870,Add Matter discovery schemas for BooleanState sensors
4038,120008,Add coordinator to emoncms
4039,119526,"Revert ""Revert Use integration fallback configuration for tado water fallback"""
4040,84134,Fix code quality issues for HomeWizard
4041,120772,Add typing to Panasonic Viera
4042,122453,Create additional sensors in Hive integration
4043,109491,Add Foscam sleep switch
4044,93857,Standardize spelling of TTS and STT
4045,115671,Add support for Todoist sections
4046,115832,Venstar air filter sensors
4047,123806,Convert yale to use oauth
4048,123166,Adapt static resource handler to aiohttp 3.10
4049,67399,Update bsblan integration
4050,124948,Bump solarlog_cli to 0.2.2
4051,126046,Add counters to iskra integration
4052,125897,Add button platform to the Lektrico integration
4053,125685,Update tplink config to include aes keys
4054,123035,Fix Abode integration needing to reauthenticate after core update
4055,126804,Add FlowManager.async_has_matching_flow
4056,126586,Add specific EntityDescription to describe device tracker entities
4057,125292,Add Switch platform to Smlight integration
4058,127825,Improve Spotify mock
4059,128601,Fix calculation of attributes in group sensor
4060,129118,Bump aioswitcher to 4.2.0
4061,9739,Update the Russound RNET component to use enhanced Russound.py
4062,9320,Adds the AirVisual air quality sensor platform
4063,9791,WIP: Refactor Axis component removing external dependencies
4064,8434,Add Intent component
4065,8494,Add support for using credstash as a secret store
4066,9494,Rename input_slider to input_number and add numeric text box option
4067,9472,Add history_graph component
4068,10159,Add gc100 platforms and component
4069,8076,Velbus
4070,7740,"Start of migration framework, to allow moving of files in the config …"
4071,4319,Neato refactor and support for sensors
4072,4325,Synology SSL fix & Error handling
4073,5840,Analog modem callerid support
4074,5789,Rflink update and small refactor.
4075,4631,Add option to hide the group card switch
4076,8488,Add new device tracker for Huawei Routers.
4077,10753,Unpacking RESTful sensor JSON results into attributes.
4078,11227,Fix webostv select source
4079,15061,x10: Add brightness control and proper state handling
4080,13479,Add support for deCONZ daylight sensor
4081,12325,TekSavvy Sensor unlimited bandwidth support
4082,13804,Support CO2/PM2.5/Light sensors in HomeKit
4083,13549,Add blackbird media player component
4084,12041,Spelling fixes
4085,13990,deCONZ use forward entry setup
4086,16579,Add Call Data Log platform.  Mailboxes no longer require media
4087,16478,Add a base_url configuration setting to tts.
4088,15632,Add rate of change to statistics sensor
4089,15678,Add STATE_AUTO support to generic_thermostat
4090,15711,Add configuration for extra Unifi device_tracker attributes
4091,16798,Fix miflora connection errors during platform setup
4092,17222,Add Elk light platform
4093,17346,Fix mold_indicator errors at startup
4094,17386,Add workaround to use notification state for zwave lock state
4095,17262,Set InsteonEntity name to be combo of description and address.
4096,17062,Tibber component and notify
4097,17052,"YesssSMS handling more errors, upgrade to version 0.2.3"
4098,16973,notify.homematic
4099,19095,ZHA - Event foundation
4100,19278,Add sensors to jewish_calendar for upcoming Shabbat times
4101,19612,Support for Homekit controller/alarm control panel
4102,20043,Switch locative to use the webhook component
4103,21130,Update WazeTravelSensor to 0.9
4104,21541,Introduce target_temperature_state_address for climate device
4105,21734,Fix TypeError
4106,17566,Axis - prepare for config entry
4107,17898,Add mikrotik SSL support
4108,18100,Adding climate.velbus support
4109,18149,Ignore duplicate state changes GarageDoor HomeKit
4110,22347,Improve yeelight component
4111,22701,Add severe weather sensor to Dark Sky
4112,22401,Axis component reflect device availability
4113,25854,Expose Lutron RA2 occupancy sensors
4114,26174,Add BeeWi SmartClim BLE sensors
4115,26253,Disable Watson TTS Telemetry
4116,26712,Put draw_box in image_processing
4117,26656,Add onvif local datetime support
4118,23888,Add support for learning new commands
4119,24257,Migrate honeywell to new climate schema
4120,23734,Daikin adaptions for AirBase units
4121,25503,Introduce support for color temperature
4122,27909,Add template filters to convert objects to and from JSON strings
4123,29068,Add device trigger for alarm_control_panel
4124,29063,Add device condition for alarm_control_panel
4125,29828,Fix hue flashing innr lights
4126,30318,Preserve new BLE tracker item name if seen before adding discovery
4127,29295,Add generic command functionality to denonavr
4128,30564,Add Ring config flow
4129,31643,Add Supla gate
4130,32291,Improve IQVIA data/API management based on enabled entities
4131,32202,Add sighthound timestamped file
4132,32432,Add app support for TVs to Vizio integration
4133,31836,Adjust tests after speed up to restore coverage for HomematicIP Cloud
4134,34984,Add non-root dev container user
4135,34969,Add tado zone variable open window detected
4136,35269,Add modbus sensor string data_type
4137,34571,Fix crash in NAD integration
4138,36164,Add webostv payload option to command service
4139,32841,Add Body Composition data to Garmin Connect
4140,33152,Extend knx brightness with rgb brightness if brightness addresses are not supported
4141,33400,Add unique id and show on map option in Tankerkoenig
4142,33432,Include charging state for powerwall
4143,35222,Refactor ONVIF
4144,35932,Fix ONVIF Transport
4145,33877,Fix modbus default delay
4146,33613,Add support for multiple vera controller hubs
4147,36406,Cleanup and improve Plugwise merges
4148,36475,Add support for daikin humidity sensor
4149,38615,Add Nightscout integration
4150,37289,Add Plugwise zeroconf discovery
4151,37206,Convert rfxtrx tests to pytest async tests and re-enable
4152,37181,Additional testing for InfluxDB and some quality improvements
4153,37270,Detect lingering threads after tests
4154,37961,Force updates for ZHA light group entity members
4155,38833,Sentry integration enhancements
4156,36822,Add binary_sensor for elevator states to hvv_departures
4157,37112,Add humidifier support to prometheus
4158,37613,Updates to poolsense integration
4159,39478,Add support for Shelly Gas to the Shelly integration
4160,39691,State condition can also accept an input_* Entity ID as state value
4161,43036,Change Plugwise integration to plugwise module
4162,40783,Fallback to mac in Shelly config flow title
4163,40381,Use centralized KnxEntity for all KNX platforms
4164,40203,Add google cloud tts SSML + fix
4165,43819,Use image proxy in volumio media browser
4166,41996,Improve Advantage Air integration to Platinum quality
4167,42250,Update nest integration with fixes from initial PR
4168,41202,Add pin to base strings for config flows
4169,44622,Add stop support to openzwave (mqtt) cover
4170,44344,Correct Plugwise sensor scaling
4171,45331,Change Dyson PureCoolLink fan speeds to adhere the standard
4172,45251,Sanitize user-agent in wrong_login message
4173,45211,Use dispatcher for unifi heartbeat tracking
4174,44533,Add yeelight service to enable disable music mode
4175,45027,Add nws sensor platform
4176,46606,Move AsusWrt sensors update logic in router module
4177,46683,Add discontinuity support to HLS streams and fix nest expiring stream urls
4178,46139,Use activity ids for unique_id for Harmony switches
4179,46889,Add binary sensor to SmartTub for online status
4180,44116,Add ability to configure AirVisual with city/state/country in UI
4181,47011,Support Wolflink reconnection after unexpected failure
4182,47060,Adjust litterrobot tests and code to match guidelines
4183,49138,"Cancel config entry retry, platform retry, and polling at the stop event"
4184,48564,Add zwave_js WS API command to call node.refresh_info
4185,47623,Update zwave_js supported features list to be static
4186,49632,Catch missing/unavailable response from modbus
4187,48012,Clean up AsusWRT
4188,47945,Improve OWM Precipitation sensors
4189,48044,Type check KNX integration __init__ and knx_entity
4190,48087,Update typing 16
4191,49988,Add support for Elgato Light Strip
4192,50956,Fix AsusWRT sensor test
4193,50190,Add targets and selectors for services (D-E)
4194,51067,Change utility_meter last_reset timestamps to UTC
4195,51109,Allow ignoring states for alerting
4196,50581,Centralize storage and updating of Sonos favorites
4197,51267,Update to pygtfs 0.1.6
4198,51964,Migrate Switcher entity attributes to sensors
4199,51849,Add Select entity component platform
4200,102270,"Set Fronius entities to ""unknown"" when receiving invalid zero value"
4201,52503,Use entity class attributes for airvisual
4202,52491,Add motionEye switches
4203,53038,Add support for zwave_js device actions
4204,53415,Add motionEye sensor platform
4205,53475,Increase static type coverage for nest integration
4206,53619,Tibber data coordinator
4207,53551,Automate blinds sensors
4208,52828,Add MQTT humidifier platform integration
4209,53102,Allow for alternative external Growatt servers
4210,53840,Use ssdp callbacks in upnp
4211,53719,Extract smartthings switch energy attributes into sensors
4212,53760,Fix missing default reconnect interval in dsmr
4213,54651,Add statistics support to Huisbaasje
4214,54761,Add type annotations to amcrest integration
4215,55547,Add reauth to Renault config flow
4216,56555,Add support for pedestal MIOT fans to Xiaomi Miio integration
4217,56616,Discover Switchbot MAC in config flow
4218,55982,"Surepetcare, use DataUpdateCoordinator"
4219,56002,Add strict typing to tradfri __init__ and switch
4220,56181,"Add pi_hole entity ""available_updates"""
4221,56149,Add WattTime integration
4222,58773,Fix solaredge energy sensor names
4223,59033,Revamp nest authentication config flows and remove need for redirect urls
4224,59278,Set tradfri entities to non-available when hub is not available
4225,59233,Mqtt cover toggle add stop function
4226,60388,Add unique id check in wiffi config flow
4227,64168,Add low battery binary sensor to deCONZ integration
4228,62810,Code improvements Sensibo
4229,63489,Add UniFi Protect binary_sensor platform
4230,65234,Prefix sma sensor name
4231,65977,Add camera media source
4232,65349,Use aiopyarr for sonarr
4233,66938,Add timer sensors for TOLO
4234,67743,Complete fan speed transition from #59781
4235,67741,Add select entity to Sensibo
4236,67748,Add sensors to Sensibo for motion sensor
4237,67981,Add amberelectric price descriptors
4238,69371,Upgrade frontier_silicon library to AFSAPI 0.2.4
4239,76894,Add Fully Kiosk Browser button platform
4240,69410,Add MutexPool for recorder tests
4241,69420,Migrate lifx light to color_mode
4242,68573,Fix Lyric temperature setting when off
4243,68589,Motion allow changing ip
4244,70669,Add meater cook sensors
4245,72218,Fix ended session when there isn't any response from the user
4246,72616,iAlarm XR integration refinements
4247,71611,Check if requirements are installed in the executor
4248,73257,Cleanup coordinators in synology_dsm
4249,75337,Netatmo entity renaming and clean up
4250,75677,Support for encrypted BLE MiBeacon devices
4251,75631,Add Govee BLE integration
4252,75365,Elmax/alarm_control_panel
4253,74822,Support notification_id in notify.persistent_notification
4254,75044,Improve device_automation trigger validation
4255,74978,Migrate MetOffice to new entity naming style
4256,73804,Allow configuring username and password in generic camera config flow
4257,73685,Speed up subscribing to mqtt topics on connect
4258,78209,Bump pylutron-caseta to 0.15.1
4259,76589,Add is_host_valid util
4260,77429,Add PrusaLink integration
4261,77329,Log command list in Bravia TV Remote
4262,77218,Convert platform in iss integration
4263,78430,Create an issue when Bluetooth is active on old HAOS
4264,79278,Add new Islamic prayer times calculation method
4265,78577,Deprecate name key in Transmission services
4266,78465,Enforce MediaPlayerState in group
4267,80624,Fix Goodwe spinlock
4268,80892,Use HERE API v8
4269,81145,Add precipitation device class
4270,81514,Validate matcher field case in usb.async_is_plugged_in
4271,81930,Unifi use entity description with sensors
4272,81982,KNX Config/OptionsFlow: minimize wait time for interface discovery
4273,82448,Accept advertisements from alternate scanners when a scanner stops scanning
4274,82339,Add Airzone DHCP discovery support
4275,83386,Add support for translating custom attribute state
4276,82786,Strict typing threshold
4277,85002,Add Thread integration
4278,85385,Add UDP listener in Lightwave
4279,85584,Make use of str.removeprefix and .removesuffix
4280,85798,Add On Level number entities to ISY994 Insteon Devices
4281,85779,Add locking and unlocking to MQTT lock
4282,85701,Use fallback advertising interval for non-connectable Bluetooth devices
4283,85612,Bump aiopvpc to 4.0.1
4284,87187,Add thread dataset store
4285,87946,Reolink add select platform
4286,88853,Obihai config flow fixes
4287,90115,Bump pyControl4 to 1.1.0
4288,90232,Improve airq handling of DeviceInfo
4289,90406,Make abort_entries_match available in options flow
4290,90472,Add re-auth flow to nextcloud
4291,90992,Require a list of entity ids when fetching history
4292,103690,Use decorator for AsusWrt api calls
4293,104942,Add  'bitwise_xor' filter to jinja templates
4294,107519,Retry zoneminder connection setup
4295,94891,Improve websocket api coverage and typing
4296,103595,Add zwave_js.set_lock_configuration service
4297,95318,Add set_config service to Fully Kiosk Browser integration
4298,94456,Handle LastFM unavailable
4299,95641,Differentiate between device info types
4300,97497,Use new Mill api
4301,96342,Migrate frontend services to support translations
4302,96369,Migrate group services to support translations
4303,96618,Airvisual Pro Outside Station Support
4304,96040,Add entity translations to Renson
4305,98169,Exchange WazeRouteCalculator with pywaze in waze_travel_time
4306,98110,Don't allow numerical sensor state to be NaN or inf
4307,100114,Introduce base class for Trafikverket camera
4308,98275,Create a ZHA repair when directly accessing a radio with multi-PAN firmware
4309,99659,Add event platform for Shelly gen2 devices
4310,99682,Add Diagnostic platform to Aladdin Connect
4311,100414,Use shorthand attrs for device_class zwave_js sensor
4312,104593,"Set min, max, and step for ViCare number entities"
4313,88406,Add devices to LiteJet
4314,104853,Fix Lyric LCC thermostats auto mode
4315,104730,Add config flow to Suez water
4316,104391,Add MELCloud token refresh upon firmware upgrade
4317,106231,Fix RainMachine bugs
4318,105740,Add GPS satellites count to Starline sensor
4319,105709,Constrain dacite to at least 1.7.0
4320,106286,Remove deprecated Life360 yaml configuration
4321,107961,Update sleep period for Shelly devices with buggy fw
4322,85969,Add Dremel 3D Printer integration
4323,110249,Replace Wolflink dependency with wolf_comm to support authentication via OpenID
4324,111125,Enable SIM114 ruff rule
4325,109854,Support Bring! recently list
4326,111508,Deprecate hass.components and log warning if used inside custom component
4327,112055,Move all System Monitor updates into single Data Update Coordinator
4328,112690,Bump ruff to 0.3.4
4329,104962,Add config flow to Streamlabs water
4330,114974,Fix placeholder quotes
4331,114636,Add extra sensors to Swiss Public Transport
4332,79372,Add matter base
4333,101293,Philips Hue restore brightness after transition
4334,114185,Add overkiz water targets temperature numbers for Atlantic water heater
4335,115628,Use separate data coordinators for AccuWeather observation and forecast
4336,115830,Ensure scripts with timeouts of zero timeout immediately
4337,109222,Add notification service for Bring component
4338,115926,Handle errors retrieving Ondilo data and bump ondilo to 0.5.0
4339,117575,Unpause media players that were paused outside voice
4340,117661,Improve fyta tests
4341,105622,Remove duplicate tests in generic_thermostat
4342,6704,Platform for Munich public transport departure times
4343,116652,Extend image_upload to return the original image
4344,119018,Fix Generator annotations in tests (1)
4345,121025,Use BIGINT SQL type for ID columns
4346,120112,Add more entity descriptions to tplink switch and sensor platforms
4347,117692,Fix Husqvarna Automower schedule switch turning back on
4348,119629,Fix blocking I/O in the event loop when registering static paths
4349,94495,Renson fan
4350,120132,Don't allow switch toggle when device in locked in AVM FRITZ!SmartHome
4351,121850,Fix for Environment Canada date being wrong after midnight
4352,122176,Avoid blocking I/O in gpsd
4353,68719,Add update entites for Shelly devices
4354,122845,Rename 'service' to 'action' in automations and scripts
4355,122740,Move lifespan attributes into own sensors for legacy Ecovacs bots
4356,123142,Improve code quality in Manual alarm
4357,122974,Improve test coverage for AVM Fritz!Smarthome
4358,118728,Add Siemes and Millisiemens as additional units of conductivity and enable conversion between conductivity units
4359,123512,Update pil util font height
4360,126072,Fix set temperature action in AVM FRITZ!SmartHome
4361,121801,Update overkiz Atlantic Water Heater away mode switching
4362,126711,Add vacuum platform to LG ThinQ integration
4363,124936,Bump protobuf to 5.28.2
4364,124143,Update strings in tailscale
4365,125690,Add Pressure and Altitude discovery schemas for Matter Eve Weather device
4366,124149,Fix wall connector state in Teslemetry
4367,127860,Fix wrong DPTypes returned by Tuya's cloud
4368,125799,Add sensor platform to LG ThinQ integration
4369,126158,Door entity as enum sensor at Home Connect
4370,10265,Change introduction card to use persistent notification
4371,6959,Add support for Insteon FanLinc fan
4372,7062,Forecasts for weather underground
4373,7879,Make percentage string values as floats/ints in InfluxDB
4374,8341,Support for Plex servers with enforced SSL
4375,7182,Pushbullet notification sensor
4376,7438,sensor.envirophat: do not set up platform if hardware is not attached
4377,8240,added turn_on (wakeonlan) capability to media_player.kodi
4378,6481,Expand MQTT lights
4379,6122,Fix for OSRAM lights connected to hue bridge
4380,6214,New Sensor: DNS IP
4381,4476,ZWave lights: Not use super()
4382,3986,Exclude dirs/files prefixed with .
4383,3646,Add possibility to set temperature to a given operation_mode
4384,8419,Backend support for themes
4385,8632,History performance improvements for single-entity requests
4386,9286,Added mqtt_statestream component
4387,10839,Xiaomi Vacuum: remove deprecated calls
4388,10875,Shuffle support in Sonos
4389,13297,Add language parameter to darksky sensor.
4390,101636,Add fibaro event platform
4391,12266,Force LF line endings for Windows
4392,13673,"Add extra attributes for device scanner, Nmap and Unifi (IP, SSID, etc.)"
4393,13612,Add media type separation for video/movie
4394,13967,Add more parameters for DSMR sensor
4395,11571,Core support for hass.io calls & Bugfix check_config
4396,14428,Add support to ignore a xiaomi aqara gateway
4397,14000,Waze Travel Time: optional inclusive/exclusive filters
4398,14060,Add Social Blade Sensor
4399,14550,Refactored units and icons for the Dyson sensors
4400,16085,Fix Mi Flora median calculation
4401,16171,add_devices -> add_entities
4402,16472,Fix insteon Hub v1 support
4403,16765,Add support for Opple light
4404,15679,Command Line Sensor - json_attributes
4405,17007,Add basic support for Tradfri switches
4406,17014,Fix the sabnzbd component api error
4407,18772,Add support for Mode trait in Google Assistant.
4408,18744,Add unique_id for tellduslive
4409,19645,Add Iliad Italy (Mobile Telephony Provider) Sensor
4410,20226,Fix duplicate luftdaten entities
4411,20575,Add Transmission component 'scan_interval' option
4412,20603,Fix tellduslive responsiveness
4413,19977,Log exceptions thrown by MQTT message callbacks
4414,20463,ZHA component rewrite part 3 - update helpers
4415,20511,Add unique id to ADS platforms
4416,21111,Add config for trusted networks auth provider
4417,17799,Add scenes as switches HomeKit
4418,18081,Added service select_video_output and video_out attribute
4419,18074,Duplicate entities on discovery
4420,22240,Add aws component and consolidate aws notify platform
4421,21972,Always print invalid configuration data
4422,22456,Stream Record Service
4423,22461,Added check for ebusd monitored conditions validity
4424,23155,Improve configuration schema for Geniushub integration
4425,23299,Adding Watson TTS (IBM Cloud)
4426,25610,Fix handling of empty results from Rejseplanen
4427,101926,Fix types in ViCare integration
4428,25799,Change xiaomi camera conf_host to template
4429,26616,Add iaqualink binary sensor and unique_id
4430,26864,Refactor Tradfri switch device
4431,26805,Add and corrects typehints in Entity helper & core class
4432,23881,Speed up history get_states
4433,24646,Update IDs for rename node/value
4434,24806,Add ability to send attachments in pushover notifications
4435,23764,Centralize geniushub updates
4436,23835,Zeroconf - replace library
4437,27775,Move imports in samsungtv component
4438,28047,Additional SSL validation checks for cert_expiry
4439,28064,Add device actions to cover
4440,28484,Trigger automation without skipping condition
4441,30199,Fix TOD component incorrectly determining the state between sunrise and sunset
4442,30961,Fix auto_bypass in alarmdecoder
4443,31086,UniFi integration move to push messaging
4444,31209,Fix Plugwise climate issues
4445,30004,Extend Modbus binary sensor to support discrete inputs
4446,30309,Restore state for Rfxtrx devices
4447,30487,Template alarm panel
4448,32195,Refactor netatmo webhooks
4449,32338,GeoNet NZ Quakes code improvements
4450,31397,Keep track of the derivative for unit_time
4451,32110,"Use f-strings in integrations starting with ""A"""
4452,31758,Write state if schedule update state from async context
4453,35628,Make tplink SmartStrip communication more robust
4454,36008,Fix ONVIF config entry unique ID
4455,36091,Upgrade wled 0.4.1
4456,36352,Change deCONZ sensor device classes
4457,32850,"Use backend-provided fan speed presets for Xiaomi vacuums, bump python-miio"
4458,33287,Overhaul the Slack integration (async and Block Kit support)
4459,33534,Skip parsing Plex session if incomplete
4460,35417,Add timers to xiaomi_miio vacuum
4461,35243,Fix Islamic prayer sensor timestamp format
4462,34210,Reduce tplink loss of precision during brightness conversion
4463,34204,Add AsusWRT Devices Connected Sensor
4464,36750,Syncthru device registry
4465,36704,Fix Daikin discovery
4466,36815,Fix Plugwise schema name display and non_device_class icons
4467,38000,"Support rfxtrx smoke detectors, motion sensors as binary_sensors"
4468,37216,Expose more attributes in rejseplanen
4469,38384,Upgrade to TensorFlow 2
4470,37140,Fix recorder purging by batch processing purges
4471,37896,Change ZHA power unit from kW to W
4472,39511,Support reloading the group notify platform
4473,39382,Deprecate manually passing entity ids to template entities
4474,39437,Add iSmartGate support
4475,39770,Add media class browse media attribute
4476,42791,Unregister webhook if it can't be established successfully
4477,40369,"Firmata analog input, PWM/analog output, deprecate arduino"
4478,40559,Remove auto from the fan speed modes for VeSync
4479,102395,Fix temperature setting for multi-setpoint z-wave device
4480,43783,Cleanup unique_id on onewire integration
4481,41811,Add persistent notification for reauth config flows
4482,42172,Avoid overloading the executor with service.yaml loads
4483,42407,Fix enigma2 off state
4484,42419,Add data entry flow show progress step
4485,39878,Minor fixes for Plex media browser
4486,39856,Handle Kodi shutdown
4487,40028,Add notify platform to TTS
4488,40017,Add port to plugwise
4489,41028,Add device info to Panasonic Viera
4490,40975,Filter rfxtrx configure devices option flow on existing config entry
4491,41427,Use common strings in logi_circle config flow
4492,44334,Add flux_led set_custom_effect service
4493,45975,Fix foscam to work again with non-admin accounts and make RTSP port configurable again
4494,44788,Try to fix flaky Risco test
4495,44557,Add service to lock/unlock Sure Petcare pet flaps
4496,46499,Make Rflink handle set_level command for dimmable devices
4497,46886,Add light platform to SmartTub
4498,46866,Add Xiaomi Miio fan config flow
4499,46868,Add support for SmartTub filtration cycles
4500,47161,Add Xiaomi Miio light config flow
4501,46093,Convert old deCONZ groups unique ids
4502,46427,Add URL input for Prowl
4503,47863,Add reauth flow for lyric
4504,49552,Decrease nsw fuel request volume
4505,49588,Add color_mode support to zwave_js light
4506,49629,Add more Gree switches
4507,48392,Evaluate AirVisual interval on reboot
4508,48729,Add yaml key to Shelly to allow CoAP port customization
4509,48573,Upgrade Astral to 2.2
4510,48722,Add new voices for Watson TTS
4511,49423,Fix mysensors mqtt integration setup guard
4512,50071,Add target high/low temperatures to prometheus integration
4513,49916,Block custom integrations with missing or invalid version
4514,50124,Add configurable delay between connect and first request in modbus
4515,50565,Mqtt fan feature for resetting current speed percentage or preset_mode
4516,51396,Add zwave_js WS API cmds to get node state and version info
4517,51443,Add cover platform to bosch_shc integration
4518,51470,Check initial connect() worked in modbus
4519,52533,Speedtestdotnet code cleanup and type hints
4520,54110,Add device class gas and enable statistics for it
4521,53938,Add config flow to uptimerobot
4522,55206,ESPHome light color mode use capabilities
4523,55180,Finish EntityDescription implementation for RainMachine
4524,55120,Use EntityDescription - notion
4525,55846,Rework Xiaomi Miio fan platform
4526,55642,Remove config for Speedtest.net
4527,56299,Add Aseko Pool Live integration
4528,56396,Add Surepetcare locks
4529,56416,Add sensor to switchbot platform
4530,56140,Use entity description and set state class to all System Monitor sensors
4531,56663,Migrate Vallox to new fan entity model
4532,58691,Add target_temp_step to generic_thermostat
4533,59301,Enable strict typing - wallbox
4534,58511,Return the real MAC address for LIFX bulbs with newer firmware
4535,58437,Add speed to units system
